NovelId,SentenceId,Emotion,Text
89,19,Neutral,"His rich cousin at Thyland is dead, and his widow is to have the rich inheritance."
89,20,Neutral,But how comes it that one relation is always harder towards another than even strangers would be?
89,21,Neutral,"The widow's husband had possessed all Thyland, with the exception of the church property."
89,22,Neutral,Her son was not at home.
89,23,Neutral,"In his boyhood he had already started on a journey, for his desire was to see foreign lands and strange people."
89,24,Neutral,For years there had been no news of him.
89,25,Neutral,"Perhaps he had been long laid in the grave, and would never come back to his home, to rule where his mother then ruled."
89,26,Disgust,"""What has a woman to do with rule?"" said the bishop."
89,27,Neutral,He summoned the widow before a law court; but what did he gain thereby?
89,28,Neutral,"The widow had never been disobedient to the law, and was strong in her just rights."
89,29,Neutral,"Bishop Olaf of Borglum, what dost thou purpose?"
89,30,Neutral,"What writest thou on yonder smooth parchment, sealing it with thy seal, and intrusting it to the horsemen and servants, who ride away, far away, to the city of the Pope?"
89,31,Neutral,"It is the time of falling leaves and of stranded ships, and soon icy winter will come."
89,32,Neutral,Twice had icy winter returned before the bishop welcomed the horsemen and servants back to their home.
89,33,Neutral,"They came from Rome with a papal decree- a ban, or bull, against the widow who had dared to offend the pious bishop."
89,34,Disgust,"""Cursed be she and all that belongs to her."
89,35,Disgust,Let her be expelled from the congregation and the Church.
89,36,Disgust,"Let no man stretch forth a helping hand to her, and let friends and relations avoid her as a plague and a pestilence!"""
89,37,Neutral,"""What will not bend must break,"" said the Bishop of Borglum And all forsake the widow; but she holds fast to her God."
89,38,Neutral,He is her helper and defender.
89,39,Neutral,"One servant only- an old maid- remained faithful to her; and with the old servant, the widow herself followed the plough; and the crop grew, although the land had been cursed by the Pope and by the bishop."
89,40,Anger,"""Thou child of perdition, I will yet carry out my purpose!"" cried the Bishop of Borglum."
89,41,Anger,"""Now will I lay the hand of the Pope upon thee, to summon thee before the tribunal that shall condemn thee!"""
89,42,Neutral,"Then did the widow yoke the last two oxen that remained to her to a wagon, and mounted up on the wagon, with her old servant, and travelled away across the heath out of the Danish land."
89,43,Neutral,"As a stranger she came into a foreign country, where a strange tongue was spoken and where new customs prevailed."
89,44,Neutral,"Farther and farther she journeyed, to where green hills rise into mountains, and the vine clothes their sides."
89,45,Neutral,"Strange merchants drive by her, and they look anxiously after their wagons laden with merchandise."
89,46,Fear,They fear an attack from the armed followers of the robber-knights.
89,47,Neutral,"The two poor women, in their humble vehicle drawn by two black oxen, travel fearlessly through the dangerous sunken road and through the darksome forest."
89,48,Neutral,And now they were in Franconia.
89,49,Neutral,"And there met them a stalwart knight, with a train of twelve armed followers."
89,50,Neutral,"He paused, gazed at the strange vehicle, and questioned the women as to the goal of their journey and the place whence they came."
89,51,Sadness,"Then one of them mentioned Thyland in Denmark, and spoke of her sorrows, of her woes, which were soon to cease, for so Divine Providence had willed it."
89,52,Neutral,For the stranger knight is the widow's son!
89,53,Happiness,"He seized her hand, he embraced her, and the mother wept."
89,54,Neutral,"For years she had not been able to weep, but had only bitten her lips till the blood started."
89,55,Neutral,"It is the time of falling leaves and of stranded ships, and soon will icy winter come."
89,56,Neutral,The sea rolled wine-tubs to the shore for the bishop's cellar.
89,57,Neutral,In the kitchen the deer roasted on the spit before the fire.
89,58,Neutral,"At Borglum it was warm and cheerful in the heated rooms, while cold winter raged without, when a piece of news was brought to the bishop."
89,59,Neutral,"""Jens Glob, of Thyland, has come back, and his mother with him."""
89,60,Neutral,"Jens Glob laid a complaint against the bishop, and summoned him before the temporal and the spiritual court."
89,61,Disgust,"""That will avail him little,"" said the bishop."
89,62,Neutral,"""Best leave off thy efforts, knight Jens."""
89,63,Neutral,Again it is the time of falling leaves and stranded ships.
89,64,Neutral,"Icy winter comes again, and the ""white bees"" are swarming, and sting the traveller's face till they melt."
89,65,Neutral,"""Keen weather to-day!"" say the people, as they step in."
89,66,Neutral,"Jens Glob stands so deeply wrapped in thought, that he singes the skirt of his wide garment."
89,67,Anger,"""Thou Borglum bishop,"" he exclaims, ""I shall subdue thee after all!"
89,68,Anger,"Under the shield of the Pope, the law cannot reach thee; but Jens Glob shall reach thee!"""
89,69,Neutral,"Then he writes a letter to his brother-in-law, Olaf Hase, in Sallingland, and prays that knight to meet him on Christmas eve, at mass, in the church at Widberg."
89,70,Neutral,"The bishop himself is to read the mass, and consequently will journey from Borglum to Thyland; and this is known to Jens Glob."
89,71,Neutral,Moorland and meadow are covered with ice and snow.
89,72,Neutral,"The marsh will bear horse and rider, the bishop with his priests and armed men."
89,73,Neutral,"They ride the shortest way, through the waving reeds, where the wind moans sadly."
89,74,Neutral,"Blow thy brazen trumpet, thou trumpeter clad in fox-skin! it sounds merrily in the clear air."
89,75,Neutral,"So they ride on over heath and moorland- over what is the garden of Fata Morgana in the hot summer, though now icy, like all the country- towards the church of Widberg."
89,76,Neutral,The wind is blowing his trumpet too- blowing it harder and harder.
89,77,Neutral,He blows up a storm- a terrible storm- that increases more and more.
89,78,Neutral,"Towards the church they ride, as fast as they may through the storm."
89,79,Neutral,"The church stands firm, but the storm careers on over field and moorland, over land and sea."
89,80,Neutral,"Borglum's bishop reaches the church; but Olaf Hase will scarce do so, however hard he may ride."
89,81,Neutral,"He journeys with his warriors on the farther side of the bay, in order that he may help Jens Glob, now that the bishop is to be summoned before the judgment seat of the Highest."
